datetime,daily_mean_excess,cum_excess,n_days
2026-01,-0.0035826586817227016,-0.07165317363445403,20
2026-02,-0.0012141711260534335,-0.01699839576474807,14
2026-03,0.005265329743384374,0.11583725435445623,22
2026-04,-0.0035859821198626386,-0.07530562451711541,21
2026-05,-0.0034253024813752,-0.0616554446647536,18
2026-06,-0.006614417587466938,-0.1389027693368057,21
2026-07,0.009695457249767558,0.22299551674465384,23
2026-08,0.0015686775493615795,0.03294222853659317,21
2026-09,-0.00037385123564088584,-0.00448621482769063,12
